id;drive;speed.kmh;occ_nr;off;OT;TLC;FADE1.TLC.min;last_OT;last_FADE0.off.abs;steer.ampl;true.TLC.1.0;off.sd.avg.100.so;ratio_OT_TLC
P03;MO_60;60;78;-.37571;2.02430799999999;3.52430799999999;-1.109985;.912047999999999;1.844473;6.5988;0;.185070350916283;.574384531658412
P03;MO_60;60;79;1.272457;.50524900000002;.404419000000019;.8;2.02430799999999;.37571;4.08195;1;.185070350916283;1.24932063033635
P03;MO_60;60;80;-1.783891;.810379000000012;-.606383999999988;-.606384;.50524900000002;1.272457;3.48435;0;.185070350916283;-1.33641224042855
P03;MO_60;60;81;-.118293;2.02520699999999;5.825207;-1.918396;.810379000000012;1.783891;12.91365;0;.185070350916283;.347662666751583
P03;MO_60;60;82;.264354;1.819107;11.419107;3.2;2.02520699999999;.118293;9.21465;0;.185070350916283;.159303787940686
P03;MO_60;60;83;-.108714;2.231156;6.331156;8.6;1.819107;.264354;0;0;.185070350916283;.352408943959049
P03;MO_60;60;84;-1.01126;1.41239900000002;1.71239900000002;3;2.231156;.108714;.8424;0;.185070350916283;.824807185708473
P03;MO_60;60;85;-.643136;2.33372500000002;4.73372500000002;-.302902;1.41239900000002;1.01126;1.13535;0;.185070350916283;.492999698968573
P03;MO_60;60;86;1.665533;1.72679199999999;1.115723;1.9;2.33372500000002;.643136;3.79035;1;.185070350916283;1.54768880806436
P03;MO_60;60;87;-1.556158;.605255;-1.118011;-1.118011;1.72679199999999;1.665533;3.7746;0;.185070350916283;-.541367660962191
P03;MO_60;60;88;.485788;1.92521600000001;6.92521600000001;-2.229004;.605255;1.556158;13.8798;0;.185070350916283;.278000859467778
P03;MO_60;60;89;-.346982;2.12484699999999;5.02484699999999;8.3;1.92521600000001;.485788;2.0322;0;.185070350916283;.422867999761982
P03;MO_60;60;90;.759461;1.520736;7.620736;2.6;2.12484699999999;.346982;8.84385;0;.185070350916283;.199552379192771
P03;MO_60;60;91;-1.117636;3.24456800000002;3.24456800000002;5.1;1.520736;.759461;6.4269;1;.185070350916283;1
P03;MO_60;60;92;1.815346;.915039000000007;-.505447999999993;-.505448;3.24456800000002;1.117636;4.3029;0;.185070350916283;-1.81035240024695
P03;MO_60;60;93;-.354816;2.028808;4.328808;-1.929108;.915039000000007;1.815346;6.2667;0;.185070350916283;.46867590338957
P03;MO_60;60;94;.88063;.708298000000013;1.60829800000001;1.9;2.028808;.354816;3.7575;0;.185070350916283;.440402214017557
P03;MO_60;60;95;.617576;1.214157;3.014157;0;.708298000000013;.88063;4.8969;0;.185070350916283;.40281810137959
P03;MO_60;60;96;-1.229222;.811828999999989;.709716999999983;1.3;1.214157;.617576;7.62165;1;.185070350916283;1.14387706649271
P03;MO_60;60;97;-.88723;2.62870799999999;7.62870799999999;-.609771;.811828999999989;1.229222;13.2237;0;.185070350916283;.344581022107543
P03;MO_60;60;98;-.002547;.810990000000004;5.41099;7.9;2.62870799999999;.88723;2.2167;0;.185070350916283;.149878303231018
P03;MO_60;60;99;-.417771;1.72019999999998;5.12019999999998;3.8;.810990000000004;.002547;6.84135;0;.185070350916283;.335963438928164
P03;MO_60;60;100;-.759611;1.41366600000001;5.81366600000001;2.9;1.72019999999998;.417771;5.9553;0;.185070350916283;.243162575903055
P03;MO_60;60;101;.018227;1.92179899999999;16.721799;7.4;1.41366600000001;.759611;2.0511;0;.185070350916283;.114927765846246
P03;MO_60;60;102;-.204553;2.43145800000002;4.93145800000002;8;1.92179899999999;.018227;1.30005;0;.185070350916283;.493050533939458
P03;MO_60;60;103;-.700489;1.72601300000002;6.32601300000002;2.8;2.43145800000002;.204553;5.7357;0;.185070350916283;.272843732695462
P03;MO_60;60;104;.083543;2.329117;10.029117;7.9;1.72601300000002;.700489;2.25225;0;.185070350916283;.232235499894956
P03;MO_60;60;105;-.766967;2.83874599999999;3.93874599999999;6.7;2.329117;.083543;0;0;.185070350916283;.720723296196301
P04;MO_60;60;1;.392866;.712929;6.612929;8.6;.923316;.471039;.7506;0;.102774699023234;.107808355420117
P04;MO_60;60;2;.166274;1.523791;15.323791;18;.712929;.392866;5.27805;0;.102774699023234;.0994395577439029
P04;MO_60;60;3;.147474;1.930514;20.130514;13.7;1.523791;.166274;1.8126;0;.102774699023234;.0958998861131911
P04;MO_60;60;4;-.030104;1.920316;8.820316;7.6;1.930514;.147474;3.7719;0;.102774699023234;.217715102270712
P04;MO_60;60;5;-.020475;2.130406;13.530406;5.4;1.920316;.030104;6.19335;0;.102774699023234;.157453220546375
P04;MO_60;60;6;.174618;2.728359;41.328359;9.2;2.130406;.020475;1.4283;0;.102774699023234;.0660166303723794
P04;MO_60;60;7;-.033345;2.123711;6.623711;22.2;2.728359;.174618;2.41695;0;.102774699023234;.32062253319929
P04;MO_60;60;8;.104042;1.618256;9.518256;6.2;2.123711;.033345;10.20375;0;.102774699023234;.170016019741432
P04;MO_60;60;9;.447382;1.008695;6.308695;5.8;1.618256;.104042;7.6356;0;.102774699023234;.159889644371776
P04;MO_60;60;10;.34837;1.421794;6.921794;9.6;1.008695;.447382;4.00995;0;.102774699023234;.205408308886396
P04;MO_60;60;11;.261596;1.815691;15.115691;5.6;1.421794;.34837;9.58095;0;.102774699023234;.120119616099588
P04;MO_60;60;12;.40917;2.020012;8.420012;6.7;1.815691;.261596;4.761;0;.102774699023234;.239906071392772
P04;MO_60;60;13;.34285;1.920246;11.020246;6.1;2.020012;.40917;5.82255;0;.102774699023234;.174247108458377
P04;MO_60;60;14;.046385;2.431092;6.431092;8.4;1.920246;.34285;3.9366;0;.102774699023234;.3780216485785
P04;MO_60;60;15;-.137355;1.319336;11.119336;7.7;2.431092;.046385;12.987;0;.102774699023234;.118652408740954
P04;MO_60;60;16;.207891;2.227604;8.927604;6.7;1.319336;.137355;4.39425;0;.102774699023234;.249518683848432
P04;MO_60;60;17;-.034542;2.526516;13.526516;6.6;2.227604;.207891;7.7823;0;.102774699023234;.186782464900792
P04;MO_60;60;18;.373492;2.120205;17.320205;3.7;2.526516;.034542;9.9837;0;.102774699023234;.122412234728169
P04;MO_60;60;19;.611419;2.436096;6.036096;5.5;2.120205;.373492;7.8003;0;.102774699023234;.40358801450474
P04;MO_60;60;20;.268683;1.324894;7.024894;4;2.436096;.611419;14.37975;0;.102774699023234;.18859985645335
P04;MO_60;60;21;.063293;1.214748;8.914748;5.1;1.324894;.268683;14.34195;0;.102774699023234;.136262741246303
P04;MO_60;60;22;.286546;1.519199;5.619199;6.3;1.214748;.063293;5.8959;0;.102774699023234;.270358640083756
P04;MO_60;60;23;.458169;1.81972200000001;11.619722;11.9;1.519199;.286546;3.0942;0;.102774699023234;.156606328447446
P04;MO_60;60;24;.880728;2.832767;3.932767;21.5;1.81972200000001;.458169;3.68505;0;.102774699023234;.720298710805903
P04;MO_60;60;25;.766884;1.42109300000001;11.621093;4.5;2.832767;.880728;13.5639;0;.102774699023234;.122285657639949
P04;MO_60;60;26;.50899;1.620705;6.020705;3.7;1.42109300000001;.766884;5.571;0;.102774699023234;.26918857509212
P04;MO_60;60;27;.230517;2.129295;15.329295;8.4;1.620705;.50899;7.56225;0;.102774699023234;.138903648210828
P04;MO_60;60;28;.490567;2.02142300000001;5.52142300000001;4.5;2.129295;.230517;7.2558;0;.102774699023234;.366105440572115
P04;MO_60;60;29;.558303;1.623222;11.123222;5.7;2.02142300000001;.490567;8.3745;0;.102774699023234;.145930918217761
P04;MO_60;60;30;.798892;2.12432800000001;4.62432800000001;3.6;1.623222;.558303;4.06935;0;.102774699023234;.459380908966666
P04;MO_60;60;31;.728073;1.22037499999999;10.020375;5.1;2.12432800000001;.798892;9.8964;0;.102774699023234;.121789354190835
P04;MO_60;60;32;.029065;1.924729;9.024729;16;1.22037499999999;.728073;5.6763;0;.102774699023234;.213272775282227
P04;MO_60;60;33;-.127116;1.617501;14.317501;7;1.924729;.029065;10.35;0;.102774699023234;.112973695619089
P04;MO_60;60;34;-.129126;2.33023799999999;9.230238;7.9;1.617501;.127116;1.83105;0;.102774699023234;.252456978899135
P04;MO_60;60;35;.168757;2.02784;5.52784;8.9;2.33023799999999;.129126;8.07975;0;.102774699023234;.366841297866798
P04;MO_60;60;36;.595066;1.522278;32.622278;8;2.02784;.168757;7.8957;0;.102774699023234;.0466637553637425
P04;MO_60;60;37;.885921;2.434838;3.934838;8.2;1.522278;.595066;2.72835;0;.102774699023234;.618789896814049
P04;MO_60;60;38;.48449;1.91754899999999;7.71754899999999;4.3;2.434838;.885921;11.59695;0;.102774699023234;.248466060921672
P04;MO_60;60;39;.219404;1.318511;56.818511;4.9;1.91754899999999;.48449;7.47495;0;.102774699023234;.0232056591556931
P04;MO_60;60;40;.135067;2.32508100000001;20.225081;5;1.318511;.219404;6.2802;0;.102774699023234;.114960281246835
P04;MO_60;60;41;.366323;2.429367;13.729367;6.8;2.32508100000001;.135067;3.47895;0;.102774699023234;.176946759453659
P04;MO_60;60;42;.233647;2.330376;14.930376;6.6;2.429367;.366323;4.3758;0;.102774699023234;.156082874269208
P04;MO_60;60;43;.566811;2.53117399999999;7.03117399999999;10.2;2.330376;.233647;2.56365;0;.102774699023234;.359993082236337
P04;MO_60;60;44;.556186;1.826081;7.926081;5.5;2.53117399999999;.566811;8.23995;0;.102774699023234;.230388889540745
P04;MO_60;60;45;.249081;2.227311;12.427311;7.5;1.826081;.556186;4.08285;0;.102774699023234;.179227107135244
P04;MO_60;60;46;-.015438;1.92419500000001;6.72419500000001;8.8;2.227311;.249081;3.57075;0;.102774699023234;.286159904642862
P04;MO_60;60;47;.292454;2.024567;11.424567;8;1.92419500000001;.015438;13.2984;0;.102774699023234;.177211705266379
P04;MO_60;60;48;.578618;1.927689;6.027689;5.2;2.024567;.292454;9.4347;0;.102774699023234;.319805650225153
P04;MO_60;60;49;.586373;2.125328;7.325328;6.7;1.927689;.578618;8.1666;0;.102774699023234;.290134175561832
P04;MO_60;60;50;.459189;2.02171300000001;7.221713;5.3;2.125328;.586373;8.45955;0;.102774699023234;.279949230881926
P04;MO_60;60;51;.149168;2.43282300000001;20.632823;6.7;2.02171300000001;.459189;5.21865;0;.102774699023234;.117910331514016
P04;MO_60;60;52;.451367;2.02423099999999;5.42423099999999;5.1;2.43282300000001;.149168;5.7177;0;.102774699023234;.373183037374329
P04;MO_60;60;53;.464785;1.722183;27.422183;5;2.02423099999999;.451367;9.42075;0;.102774699023234;.0628025493083465
P04;MO_60;60;54;.69978;2.22387699999999;5.62387699999999;3.9;1.722183;.464785;5.27805;0;.102774699023234;.395434857483546
P04;MO_60;60;55;.507918;1.613923;15.513923;4.8;2.22387699999999;.69978;9.58275;0;.102774699023234;.104030618174397
P04;MO_60;60;56;.386949;2.324479;11.224479;4.7;1.613923;.507918;5.7357;0;.102774699023234;.207090146455795
P04;MO_60;60;57;.64342;2.22482299999999;5.22482299999999;8;2.324479;.386949;5.1453;0;.102774699023234;.425817869811091
P04;MO_60;60;58;.751466;1.214889;27.514889;5.5;2.22482299999999;.64342;8.71965;0;.102774699023234;.0441538761068598
P04;MO_60;60;59;.519148;2.02191099999999;11.021911;6.2;1.214889;.751466;6.13395;0;.102774699023234;.183444685771822
P04;MO_60;60;60;.444855;2.02822900000001;13.128229;22.8;2.02191099999999;.519148;1.3734;0;.102774699023234;.154493724934263
P04;MO_60;60;61;.523323;1.61781299999998;17.317813;8.7;2.02822900000001;.444855;3.6252;0;.102774699023234;.0934190131282732
P04;MO_60;60;62;.638623;2.32987900000001;39.829879;15.2;1.61781299999998;.523323;1.81305;0;.102774699023234;.0584957589251027
P04;MO_60;60;63;.312712;2.01525899999999;11.615259;5.1;2.32987900000001;.638623;7.17795;0;.102774699023234;.173500995543878
P04;MO_60;60;64;.212125;2.22061100000002;10.320611;42.2;2.01525899999999;.312712;3.0393;0;.102774699023234;.215162745694031
P04;MO_60;60;65;.575813;1.92060799999999;7.82060799999999;9.6;2.22061100000002;.212125;4.00995;0;.102774699023234;.2455829521183
P04;MO_60;60;66;.699308;1.623504;11.123504;6.5;1.92060799999999;.575813;5.4567;0;.102774699023234;.145952570341144
P04;MO_60;60;67;.489851;1.72204600000001;32.722046;9.2;1.623504;.699308;3.9366;0;.102774699023234;.0526264769629628
P04;MO_60;60;68;.309926;1.826493;10.626493;11.3;1.72204600000001;.489851;2.8746;0;.102774699023234;.171881071205712
P04;MO_60;60;69;.464117;1.823364;30.523364;7.1;1.826493;.309926;5.05845;0;.102774699023234;.0597366659847846
P04;MO_60;60;70;.523159;2.02697700000002;20.626977;5.5;1.823364;.464117;6.6465;0;.102774699023234;.098268253268524
P04;MO_60;60;71;.217273;2.218704;12.318704;7.5;2.02697700000002;.523159;2.7099;0;.102774699023234;.180108556874165
P04;MO_60;60;72;.390353;1.818085;14.018085;8.4;2.218704;.217273;7.7679;0;.102774699023234;.129695675265202
P04;MO_60;60;73;.427945;1.825424;24.025424;5.9;1.818085;.390353;7.416;0;.102774699023234;.0759788464087044
P04;MO_60;60;74;.568543;1.822937;16.522937;10.9;1.825424;.427945;4.0833;0;.102774699023234;.110327661480523
P04;MO_60;60;75;.458032;1.617874;49.717874;5.7;1.822937;.568543;5.7312;0;.102774699023234;.0325410937724328
P04;MO_60;60;76;.077846;3.031036;55.131036;6.4;1.617874;.458032;4.4541;0;.102774699023234;.0549787600581277
P04;MO_60;60;77;.116435;3.33372499999999;9.33372499999999;24;3.031036;.077846;8.0793;0;.102774699023234;.357169833051648
P04;MO_60;60;78;.421396;3.54542499999999;14.145425;7.1;3.33372499999999;.116435;5.571;0;.102774699023234;.250641108344217
P04;MO_60;60;79;.650324;3.344223;12.444223;8;3.54542499999999;.421396;4.37625;0;.102774699023234;.268736987435857
P04;MO_60;60;80;.196349;2.93899499999998;16.238995;5.6;3.344223;.650324;7.3422;0;.102774699023234;.180983798566351
P04;MO_60;60;81;-.080577;3.64207400000001;9.64207400000001;10.3;2.93899499999998;.196349;3.5523;0;.102774699023234;.377727240010812
P04;MO_60;60;82;.529441;2.83343500000001;22.233435;9.8;3.64207400000001;.080577;8.8299;0;.102774699023234;.127440271824844
P04;MO_60;60;83;.675884;1.419174;30.519174;6.8;2.83343500000001;.529441;6.50025;0;.102774699023234;.0465010619225802
P04;MO_60;60;84;.713528;1.62756399999998;8.82756399999998;4.2;1.419174;.675884;7.40205;0;.102774699023234;.184372948188196
P04;MO_60;60;85;-.008856;2.02267400000002;18.822674;5;1.62756399999998;.713528;7.25085;0;.102774699023234;.10745943960991
P05;MO_60;60;1;.373352;.811378;5.411378;7.4;.512452000000001;.099908;6.04215;0;.466103540788638;.149939257616082
P05;MO_60;60;2;.599505;.609899;3.309899;3.3;.811378;.373352;1.66635;0;.466103540788638;.184265139208175
P05;MO_60;60;3;1.442847;3.849284;1.314391;1.7;.609899;.599505;4.3758;1;.466103540788638;2.92856843968043
P05;MO_60;60;4;-.69231;1.521047;1.921047;-3.04117;3.849284;1.442847;34.8957;0;.466103540788638;.791780211520072
P05;MO_60;60;5;-1.068435;1.117903;2.617903;-.304397;1.521047;.69231;59.3793;0;.466103540788638;.427022315188913
P05;MO_60;60;6;1.407534;1.417553;1.013647;2.1;1.117903;1.068435;169.3449;1;.466103540788638;1.39846810576068
P05;MO_60;60;7;.227798;.405033;-.908303;-.908303;1.417553;1.407534;29.56905;0;.466103540788638;-.445922781274531
P05;MO_60;60;8;-.854399;.507422999999999;1.207423;-1.820733;.405033;.227798;70.5582;0;.466103540788638;.420252885691261
P05;MO_60;60;9;-.421395;.813812000000002;2.413812;2.3;.507422999999999;.854399;47.9034;0;.466103540788638;.337148046326724
P05;MO_60;60;10;.460698;.814007;8.914007;7.7;.813812000000002;.421395;3.15585;0;.466103540788638;.0913177429634058
P05;MO_60;60;11;1.114365;2.02429;2.02429;7.7;.814007;.460698;8.99505;1;.466103540788638;1
P05;MO_60;60;12;.462409;1.318853;12.918853;-.509945;2.02429;1.114365;30.15;0;.466103540788638;.102087468601121
P05;MO_60;60;13;-.131243;1.017624;10.417624;2.9;1.318853;.462409;24.82785;0;.466103540788638;.0976829265483185
P05;MO_60;60;14;.23814;1.510921;4.710921;8;1.017624;.131243;2.0322;0;.466103540788638;.320727305764626
P05;MO_60;60;15;.87937;1.418793;2.318793;14.1;1.510921;.23814;7.7868;0;.466103540788638;.611867035996745
P05;MO_60;60;16;.653598;1.009877;6.909877;3.5;1.418793;.87937;27.19665;0;.466103540788638;.146149779511271
P05;MO_60;60;17;.382346;.910988000000003;13.910988;3.3;1.009877;.653598;8.29935;0;.466103540788638;.0654869373764109
P05;MO_60;60;18;.405116;1.018997;4.818997;41.4;.910988000000003;.382346;3.46545;0;.466103540788638;.211454167744865
P05;MO_60;60;19;.582795;.909302000000004;3.409302;6.7;1.018997;.405116;9.14175;0;.466103540788638;.266712071855179
P05;MO_60;60;20;.730809;.908951000000002;3.008951;4.9;.909302000000004;.582795;12.85965;0;.466103540788638;.30208235361759
P05;MO_60;60;21;.711936;.908180000000002;12.80818;4.2;.908951000000002;.730809;14.09265;0;.466103540788638;.0709062489752644
P05;MO_60;60;22;.51332;1.622345;5.022345;4.4;.908180000000002;.711936;4.8933;0;.466103540788638;.323025399489681
P05;MO_60;60;23;.498066;2.839191;6.039191;9.1;1.622345;.51332;6.7059;0;.466103540788638;.470127704190843
P05;MO_60;60;24;1.199469;2.939953;2.735111;14.4;2.839191;.498066;5.2047;1;.466103540788638;1.07489348695537
P05;MO_60;60;25;-.834287;1.518639;1.818639;-.713635;2.939953;1.199469;54.3528;0;.466103540788638;.835041478820151
P05;MO_60;60;26;-.46892;1.318729;11.718729;-.306542;1.518639;.834287;56.9484;0;.466103540788638;.112531742990217
P05;MO_60;60;27;.33794;.912594000000006;2.81259400000001;6.7;1.318729;.46892;15.3423;0;.466103540788638;.324467022257746
P05;MO_60;60;28;.673335;.913727000000002;5.613727;3.7;.912594000000006;.33794;20.17665;0;.466103540788638;.162766554198307
P05;MO_60;60;29;1.010977;1.720242;2.220242;3.1;.913727000000002;.673335;2.0367;0;.466103540788638;.774799323677329
P05;MO_60;60;30;.727028;1.725796;5.325796;-.20179;1.720242;1.010977;21.6252;0;.466103540788638;.32404470618101
P05;MO_60;60;31;.814919;2.734005;4.734005;2.2;1.725796;.727028;7.76835;0;.466103540788638;.577524738567027
P05;MO_60;60;32;.833896;1.92373600000001;2.823736;4.9;2.734005;.814919;19.55115;0;.466103540788638;.681273320168745
P05;MO_60;60;33;.588239;.912032999999994;12.312033;0;1.92373600000001;.833896;41.80095;0;.466103540788638;.074076555837691
P05;MO_60;60;34;-.086131;1.31937500000001;40.619375;3.3;.912032999999994;.588239;17.0379;0;.466103540788638;.0324814205043778
P05;MO_60;60;35;.487635;2.52552;4.32552;19.7;1.31937500000001;.086131;3.46545;0;.466103540788638;.583865061310548
P05;MO_60;60;36;-1.821939;2.32621;1.113906;7.6;2.52552;.487635;17.4321;1;.466103540788638;2.08833599962654
P05;MO_60;60;37;999;1.21485100000001;1.61485100000001;-1.717171;2.32621;1.821939;103.446;0;.466103540788638;.75229912852641
P05;MO_60;60;38;999;.909866999999991;.707816999999991;-.30381;1.21485100000001;7.5;154.9026;0;.466103540788638;1.28545513882826
P05;MO_60;60;39;-.780764;.708549000000005;4.508549;-.710389;.909866999999991;7.5;30.5721;0;.466103540788638;.157156770393314
P05;MO_60;60;40;.214252;.90859300000001;13.908593;15.4;.708549000000005;.780764;3.4056;0;.466103540788638;.0653260182392288
P05;MO_60;60;41;.673309;1.320481;4.520481;8.3;.90859300000001;.214252;6.50025;0;.466103540788638;.292110728924643
P05;MO_60;60;42;.831019;1.317123;3.217123;9.3;1.320481;.673309;7.6221;0;.466103540788638;.409410209059461
P05;MO_60;60;43;.965289;1.82926999999999;3.12926999999999;7.1;1.317123;.831019;8.6652;0;.466103540788638;.584567646767456
P05;MO_60;60;44;1.239021;1.616051;1.11236599999999;6.7;1.82926999999999;.965289;9.9657;1;.466103540788638;1.45280510191791
P05;MO_60;60;45;.768312;.913466999999997;6.013467;-1.009163;1.616051;1.239021;38.35845;0;.466103540788638;.151903552476466
P05;MO_60;60;46;.195342;1.11691300000001;6.71691300000001;2.7;.913466999999997;.768312;16.17165;0;.466103540788638;.166283678231355
P05;MO_60;60;47;.204645;1.218316;3.118316;3.4;1.11691300000001;.195342;8.0064;0;.466103540788638;.390696773514936
P05;MO_60;60;48;.983922;1.62796;2.02796;13.3;1.218316;.204645;7.23735;0;.466103540788638;.802757450837295
P05;MO_60;60;49;.899149;1.11546299999999;4.91546299999999;-.305626;1.62796;.983922;36.6138;0;.466103540788638;.22692938589915
P05;MO_60;60;50;.693185;.909362999999999;9.609363;3;1.11546299999999;.899149;7.01775;0;.466103540788638;.0946330157368391
P05;MO_60;60;51;.736869;2.021027;3.521027;12.2;.909362999999999;.693185;6.2667;0;.466103540788638;.573987930226039
P05;MO_60;60;52;1.229894;1.21099100000001;.906891000000002;7.8;2.021027;.736869;13.7556;1;.466103540788638;1.33532144436322
P05;MO_60;60;53;1.411221;.812697999999997;-.808808000000002;-.808808;1.21099100000001;1.229894;29.0097;0;.466103540788638;-1.00480954688875
