"t","id","drive","speed.kmh","occ_nr","x","y","yaw","steer","off","speed","leftTLC","rightTLC","report","OT","OTTLC","true.TLC","FADE1.leftTLC","FADE1.rightTLC","FADE1.off","FADE1.TLC.min","FADE0.TLC.min","steer.ampl","steer.min","steer.max","steer.avg","steer.sd","offset.min","offset.max","offset.avg","offset.sd","last_OT","last_FADE0.off"
20.495203,"P08","SO_1.2",100,1,5712.819336,8113.859863,-108.813332,-0.008748,0.691805,27.778,23.5,16.2,"{""type"":""M"",""msg"":""FADE0"",""time"":20.4576,""dist"":0.406595}",4.141392,20.341392,0,19.8,15,0.583155,15,16.2,0.001139,-0.009562,-0.008423,-0.00879878571428571,0.000379492763883215,0.583155,0.705253,0.676213976190476,0.0342696429899402,NA,NA
22.022041,"P08","SO_1.2",100,2,5703.840332,8089.444824,-109.915863,-0.008911,0.219929,27.778,16.4,9.8,"{""type"":""M"",""msg"":""FADE0"",""time"":21.9718,""dist"":0.432224}",5.053585,14.853585,0,21.2,30,0.436954,21.2,9.8,0.001872,-0.008911,-0.007039,-0.00820243137254902,0.000805405121784111,0.219929,0.436954,0.338193666666667,0.0452683673642718,4.141392,0.691805
21.922585,"P08","SO_1.2",100,3,5699.830566,8077.706055,-109.957733,-0.007568,0.443519,27.7779,10.6,20.2,"{""type"":""M"",""msg"":""FADE0"",""time"":21.8779,""dist"":0.444781}",5.556855,16.156855,0,11.9,18.4,0.227303,11.9,10.6,0.00118,-0.008219,-0.007039,-0.007787,0.00035362147199307,0.217875,0.443519,0.297512375,0.0703019182825211,5.053585,0.219929
21.304958,"P08","SO_1.2",100,4,5705.095215,8091.76123,-109.209229,-0.009074,0.638435,27.7775,28.2,21.9,"{""type"":""M"",""msg"":""FADE0"",""time"":21.216,""dist"":0.428542}",4.950512,26.850512,0,9.4,14.7,-0.02213,9.4,21.9,0.00236,-0.009074,-0.006714,-0.00772558,0.000718795593833383,-0.02213,0.638435,0.24869298,0.19521128940176,5.556855,0.443519
21.924696,"P08","SO_1.2",100,5,5708.945801,8102.14209,-108.763199,-0.009562,0.835754,27.7774,22.4,17.8,"{""type"":""M"",""msg"":""FADE0"",""time"":21.8431,""dist"":0.417685}",4.651611,22.451611,0,6.9,10.8,0.00263,6.9,17.8,0.004191,-0.009562,-0.005371,-0.00761342553191489,0.000905290554959659,0.00263,0.835754,0.352465957446809,0.257823660544243,4.950512,0.638435
21.245497,"P08","SO_1.2",100,6,5707.495605,8097.053711,-108.434067,-0.008423,1.152162,27.7775,0,7.8,"{""type"":""M"",""msg"":""FADE0"",""time"":21.2437,""dist"":0.425178}",4.754343,4.754343,4.754343,8.1,12.7,-0.011583,8.1,0,0.003377,-0.008423,-0.005046,-0.00672922916666667,0.00110084343369717,-0.011583,1.152162,0.395611270833333,0.344394172433876,4.651611,0.835754
22.743752,"P08","SO_1.2",100,7,5692.03125,8059.296875,-111.20797,-0.011271,-0.446711,27.7776,7.4,3.4,"{""type"":""M"",""msg"":""FADE0"",""time"":22.6699,""dist"":0.463875}",6.266537,9.666537,0,13.3,18.8,-0.061327,13.3,3.4,0.004394,-0.011271,-0.006877,-0.00849003174603175,0.00134417012374051,-0.446711,-0.061327,-0.241280492063492,0.116276581151105,4.754343,1.152162
22.14407,"P08","SO_1.2",100,8,5697.752441,8071.882324,-110.397896,-0.010742,0.498526,27.7776,11.7,8.1,"{""type"":""M"",""msg"":""FADE0"",""time"":22.0543,""dist"":0.449721}",5.758183,13.858183,0,12.3,20.3,0.232347,12.3,8.1,0.004354,-0.010742,-0.006388,-0.00830494827586207,0.00116802663725955,0.232347,0.499481,0.3375205,0.0895751441027382,6.266537,-0.446711
22.45055,"P08","SO_1.2",100,9,5695.070801,8062.925781,-110.280823,-0.008423,1.127765,27.7779,0,37.3,"{""type"":""M"",""msg"":""FADE0"",""time"":22.4292,""dist"":0.460963}",6.071575,6.071575,6.071575,13.8,19.3,-0.008166,13.8,0,0.004354,-0.009237,-0.004883,-0.00734762295081967,0.00153616303566098,-0.040017,1.127765,0.451466475409836,0.401251570440981,5.758183,0.498526
22.584852,"P08","SO_1.2",100,10,5693.924316,8058.90625,-110.231163,-0.010091,1.479746,27.7776,-1.011696,18.2,"{""type"":""M"",""msg"":""FADE0"",""time"":22.5233,""dist"":0.464018}",6.273693,5.261997,5.261997,7.8,11.7,0.095144,7.8,-1.011696,0.00472,-0.010091,-0.005371,-0.00726161904761905,0.0013512159569114,0.087067,1.479746,0.584660936507936,0.447049883962805,6.071575,1.127765
22.822777,"P08","SO_1.2",100,11,5689.476074,8051.224121,-111.360077,-0.008219,0.055573,27.7777,48.5,14.4,"{""type"":""M"",""msg"":""FADE0"",""time"":22.7855,""dist"":0.473416}",6.562327,20.962327,0,8.3,12.1,-0.003824,8.3,14.4,0.005534,-0.010905,-0.005371,-0.00823413636363636,0.00168490627802684,-0.016182,0.326425,0.164350242424242,0.116243408480529,6.273693,1.479746
22.91604,"P08","SO_1.2",100,12,5689.112793,8049.01709,-110.709122,-0.007894,0.527269,27.7777,5.4,15.8,"{""type"":""M"",""msg"":""FADE0"",""time"":22.9106,""dist"":0.476466}",6.675178,12.075178,0,24.8,34,0.094621,24.8,5.4,0.003377,-0.009074,-0.005697,-0.00733702985074627,0.00103711112420218,0.047579,0.527269,0.13958123880597,0.12957682923727,6.562327,0.055573
22.235214,"P08","SO_1.2",100,13,5695.499023,8066.843262,-110.925758,-0.011759,0.136853,27.7774,8.1,4.9,"{""type"":""M"",""msg"":""FADE0"",""time"":22.1413,""dist"":0.455088}",5.952711,10.852711,0,9.1,14.3,0.059999,9.1,4.9,0.005208,-0.011759,-0.006551,-0.00880268333333333,0.0012209137518875,0.059999,0.267422,0.204783683333333,0.0659127383111769,6.675178,0.527269
23.132553,"P08","SO_1.2",100,14,5687.866211,8044.022461,-110.806755,-0.008219,1.178205,27.7778,-0.202907,12.6,"{""type"":""M"",""msg"":""FADE0"",""time"":23.0721,""dist"":0.480064}",6.769892,6.566985,6.566985,9,13.4,-0.133655,9,-0.202907,0.002197,-0.008423,-0.006226,-0.00746664705882353,0.000751017335187687,-0.133655,1.178205,0.370280897058824,0.412766123781008,5.952711,0.136853
23.341009,"P08","SO_1.2",100,15,5684.162598,8038.634766,-111.833527,-0.009562,-0.311595,27.7778,11.7,5.9,"{""type"":""M"",""msg"":""FADE0"",""time"":23.2752,""dist"":0.486238}",7.063761,12.963761,0,10.2,15.4,0.06385,10.2,5.9,0.003377,-0.009928,-0.006551,-0.00830130985915493,0.000933697084429868,-0.311595,0.066945,-0.0715701971830986,0.119180677886335,6.769892,1.178205
21.733473,"P08","SO_1.2",100,16,5702.671875,8085.785156,-109.402122,-0.008057,0.366714,27.7776,9.1,23.1,"{""type"":""M"",""msg"":""FADE0"",""time"":21.6386,""dist"":0.434794}",5.245465,14.345465,0,11.5,16.1,0.078043,11.5,9.1,0.001831,-0.008057,-0.006226,-0.00703641509433962,0.000410163589969917,-0.029747,0.366714,0.0736374905660377,0.113897111912905,7.063761,-0.311595
21.328794,"P08","SO_1.2",100,17,5708.080566,8101.492188,-109.501328,-0.010254,0.217537,27.7778,10.7,6.6,"{""type"":""M"",""msg"":""FADE0"",""time"":21.2927,""dist"":0.41981}",4.656583,11.256583,0,15.6,10.9,0.184963,10.9,6.6,0.003011,-0.010254,-0.007243,-0.00900110638297872,0.000894819200442252,0.184963,0.299347,0.250678872340426,0.034482986981369,5.245465,0.366714
23.646559,"P08","SO_1.2",100,18,5682.717773,8030.90918,-111.550163,-0.008911,1.216932,27.2449,-0.506975,24.3,"{""type"":""M"",""msg"":""FADE0"",""time"":23.5969,""dist"":0.494516}",7.2729,6.765925,6.765925,41.7,49.8,0.227436,41.7,-0.506975,0.002197,-0.008911,-0.006714,-0.00765587671232877,0.000682588678512533,0.207657,1.216932,0.564499232876712,0.333153282046615,4.656583,0.217537
22.960558,"P08","SO_1.2",100,19,5689.256836,8049.775391,-111.439743,-0.009562,0.372987,27.7778,13.3,8.5,"{""type"":""M"",""msg"":""FADE0"",""time"":22.8685,""dist"":0.473339}",6.579765,15.079765,0,16.7,26.2,0.458364,16.7,8.5,0.002523,-0.009562,-0.007039,-0.00832295454545454,0.000870868009637391,0.372987,0.484072,0.452422409090909,0.0232465814187987,7.2729,1.216932
21.635401,"P08","SO_1.2",100,20,5701.72998,8083.913574,-110.099686,-0.010579,0.102792,27.7777,10.3,6.3,"{""type"":""M"",""msg"":""FADE0"",""time"":21.5998,""dist"":0.43853}",5.258482,11.558482,0,13.9,20.9,0.140706,13.9,6.3,0.00354,-0.010579,-0.007039,-0.00841664150943396,0.00106180023281109,0.10129,0.142936,0.122972490566038,0.0132026085091934,6.579765,0.372987
21.643301,"P08","SO_1.2",100,21,5701.603027,8084.92334,-110.424751,-0.011271,-0.366881,27.7774,6.9,3.1,"{""type"":""M"",""msg"":""FADE0"",""time"":21.5535,""dist"":0.436075}",5.258541,8.358541,0,12.1,18,-0.09799,12.1,3.1,0.004232,-0.011271,-0.007039,-0.00914754716981132,0.00103962751402823,-0.366881,-0.061728,-0.124427773584906,0.0787963583262971,5.258482,0.102792
21.636644,"P08","SO_1.2",100,22,5702.491699,8085.158203,-109.754768,-0.009766,0.402123,27.7777,15.6,11,"{""type"":""M"",""msg"":""FADE0"",""time"":21.629,""dist"":0.437845}",5.262941,16.262941,0,13,18.8,-0.178107,13,11,0.002727,-0.009766,-0.007039,-0.00802894339622641,0.00101985444691301,-0.178107,0.402123,0.0789227358490566,0.205553520635807,5.258541,-0.366881
21.756899,"P08","SO_1.2",100,23,5701.145508,8080.227051,-109.698708,-0.008219,0.818678,27.7779,6,31.3,"{""type"":""M"",""msg"":""FADE0"",""time"":21.7431,""dist"":0.442819}",5.453508,11.453508,0,14.2,24.2,0.13464,14.2,6,0.000488000000000001,-0.008219,-0.007731,-0.00787021818181818,0.000154843970560223,0.13464,0.818678,0.434156672727273,0.208225631331074,5.262941,0.402123
21.500055,"P08","SO_1.2",100,24,5702.849121,8086.731445,-109.763748,-0.009074,0.205328,27.7778,19,12.5,"{""type"":""M"",""msg"":""FADE0"",""time"":21.4128,""dist"":0.434056}",5.154943,17.654943,0,22.9,32.6,0.162665,22.9,12.5,0.001506,-0.009074,-0.007568,-0.00797992307692308,0.000361393590563185,0.127591,0.205328,0.156886442307692,0.0239353261162392,5.453508,0.818678
23.426018,"P08","SO_1.2",100,25,5685.777832,8038.129883,-110.707146,-0.007894,1.39826,27.7776,-0.609175,5.8,"{""type"":""M"",""msg"":""FADE0"",""time"":23.3866,""dist"":0.486928}",7.066221,6.457046,6.457046,10.8,15.4,0.057282,10.8,-0.609175,0.002197,-0.007894,-0.005697,-0.00679416901408451,0.000735402960208415,0.009769,1.39826,0.380180802816901,0.425346814924669,5.154943,0.205328
22.758621,"P08","SO_1.2",100,26,5689.148926,8054.789551,-112.269798,-0.011759,-1.549463,27.7773,2.6,-0.80817,"{""type"":""M"",""msg"":""FADE0"",""time"":22.7148,""dist"":0.469971}",6.367576,5.559406,5.559406,20.7,31.1,0.297959,20.7,-0.80817,0.004028,-0.011759,-0.007731,-0.00971159375,0.0012491682149201,-1.549463,0.297959,-0.341438703125,0.578935521800899,7.066221,1.39826
21.650196,"P08","SO_1.2",100,27,5701.287109,8083.147461,-110.041023,-0.009074,-0.051997,27.7777,15.9,9.1,"{""type"":""M"",""msg"":""FADE0"",""time"":21.5612,""dist"":0.437921}",5.365065,14.465065,0,17.5,26.1,0.11083,17.5,9.1,0.001506,-0.009074,-0.007568,-0.0082645,0.000484047469604159,-0.051997,0.11083,0.0344082962962963,0.0505750450812172,6.367576,-1.549463
22.667194,"P08","SO_1.2",100,28,5692.176758,8056.709473,-110.705719,-0.009074,0.621223,27.7776,24.8,18.3,"{""type"":""M"",""msg"":""FADE0"",""time"":22.6458,""dist"":0.467763}",6.268682,24.568682,0,10.1,16.1,0.183601,10.1,18.3,0.002848,-0.009074,-0.006226,-0.00787333333333333,0.000941999897267305,0.183601,0.621223,0.33060880952381,0.128774721840853,5.365065,-0.051997
21.137434,"P08","SO_1.2",100,29,5705.884766,8096.09082,-109.554123,-0.008423,-0.069358,27.7778,26.1,13.2,"{""type"":""M"",""msg"":""FADE0"",""time"":21.1032,""dist"":0.425698}",4.844408,18.044408,0,14.1,21.1,0.1585,14.1,13.2,0.001505,-0.008748,-0.007243,-0.00823928571428571,0.000407345727443736,-0.069358,0.1585,0.0571086326530612,0.0709432078281323,6.268682,0.621223
22.243013,"P08","SO_1.2",100,30,5696.29248,8069.728516,-110.593307,-0.009074,-0.123434,27.7778,15.1,8.3,"{""type"":""M"",""msg"":""FADE0"",""time"":22.2064,""dist"":0.45365}",5.861255,14.161255,0,11.3,16.3,0.03328,11.3,8.3,0.002523,-0.009074,-0.006551,-0.00819040677966102,0.000825230440515402,-0.123434,0.043259,-0.00762622033898306,0.0497030661647222,4.844408,-0.069358
18.296268,"P09","SO_1.2",100,1,5730.731934,8171.540039,-106.688721,-0.009562,0.308928,27.7775,14.4,9.4,"{""type"":""M"",""msg"":""FADE0"",""time"":18.2844,""dist"":0.346895}",1.913017,11.313017,0,21.3,15,0.331244,15,9.4,0.000487999999999999,-0.009562,-0.009074,-0.0091391,0.000152981904674686,0.308928,0.341738,0.33255075,0.00961533553551442,NA,NA
18.209057,"P09","SO_1.2",100,2,5731.168945,8173.547852,-106.573181,-0.007406,0.159224,27.778,17,24.6,"{""type"":""M"",""msg"":""FADE0"",""time"":18.1723,""dist"":0.344148}",1.921686,18.921686,0,14.4,9.3,0.315982,9.3,17,0.002156,-0.009562,-0.007406,-0.00793685,0.000763217929489826,0.159224,0.315982,0.2285936,0.0517684449858466,1.913017,0.308928
18.009378,"P09","SO_1.2",100,3,5731.972168,8177.021484,-106.756905,-0.008911,-0.055449,27.7778,13.4,6.8,"{""type"":""M"",""msg"":""FADE0"",""time"":17.9653,""dist"":0.340396}",1.719711,8.519711,0,23.1,12.8,0.22614,12.8,6.8,0.000488000000000001,-0.008911,-0.008423,-0.00884777777777778,0.000149005943645984,-0.055449,0.22614,0.0922715,0.0887640677283126,1.921686,0.159224
18.47212,"P09","SO_1.2",100,4,5728.803223,8165.716797,-106.786797,-0.007731,0.130407,27.778,21,30.5,"{""type"":""M"",""msg"":""FADE0"",""time"":18.3724,""dist"":0.350591}",2.127819,23.127819,0,24.3,33.8,0.201329,24.3,21,0,-0.007731,-0.007731,-0.007731,0,0.130407,0.201329,0.153113636363636,0.0230939029792249,1.719711,-0.055449
18.412619,"P09","SO_1.2",100,5,5729.603516,8167.41748,-106.414421,-0.006877,0.414306,27.7779,6.2,12.6,"{""type"":""M"",""msg"":""FADE0"",""time"":18.3601,""dist"":0.350045}",2.126423,8.326423,0,19.7,13.3,0.281536,13.3,6.2,0.002197,-0.009074,-0.006877,-0.00704522727272727,0.000535919675201796,0.279612,0.414306,0.318348681818182,0.0432061268983996,2.127819,0.130407
18.688494,"P09","SO_1.2",100,6,5727.36377,8161.024902,-107.253174,-0.008911,0.106642,27.7779,15.3,8.7,"{""type"":""M"",""msg"":""FADE0"",""time"":18.6669,""dist"":0.357634}",2.321141,11.021141,0,16.4,10.9,0.315155,10.9,8.7,0.000487999999999999,-0.009399,-0.008911,-0.00908733333333333,0.000214129921282397,0.106642,0.315155,0.22814175,0.0658794178541701,2.126423,0.414306
18.903337,"P09","SO_1.2",100,7,5725.563965,8155.098145,-107.163216,-0.007568,0.127665,27.7778,16.7,25.3,"{""type"":""M"",""msg"":""FADE0"",""time"":18.9013,""dist"":0.364377}",2.426134,19.126134,0,18.1,11.6,0.195145,11.6,16.7,0.001506,-0.009074,-0.007568,-0.00786108,0.000493201439576163,0.124418,0.195145,0.14595316,0.0238992727045546,2.321141,0.106642
18.659964,"P09","SO_1.2",100,8,5727.964355,8162.965332,-106.900391,-0.008748,0.12267,27.7775,22.5,14.3,"{""type"":""M"",""msg"":""FADE0"",""time"":18.6163,""dist"":0.354985}",2.326737,16.626737,0,20.5,30.4,0.109462,20.5,14.3,0.001017,-0.008748,-0.007731,-0.00818879166666667,0.000418716151562978,0.103754,0.122751,0.111244458333333,0.00675276863013249,2.426134,0.127665
18.780987,"P09","SO_1.2",100,9,5727.408203,8161.32373,-106.938988,-0.007568,0.068152,27.7778,17.4,25.8,"{""type"":""M"",""msg"":""FADE0"",""time"":18.7713,""dist"":0.357678}",2.3228,19.7228,0,19.4,12.1,0.138098,12.1,17.4,0.001343,-0.008911,-0.007568,-0.00786995833333333,0.000372832457903904,0.066113,0.138098,0.0901715,0.0244568491464848,2.326737,0.12267
18.383509,"P09","SO_1.2",100,10,5730.13623,8169.836914,-106.418228,-0.007039,0.230028,27.778,8.6,15.1,"{""type"":""M"",""msg"":""FADE0"",""time"":18.3219,""dist"":0.347308}",2.025923,10.625923,0,12.5,18.9,0.171573,12.5,8.6,0,-0.007039,-0.007039,-0.007039,0,0.1569,0.230028,0.176329333333333,0.0219777906381268,2.3228,0.068152
18.565327,"P09","SO_1.2",100,11,5729.187012,8167.505859,-106.859581,-0.008586,-0.018836,27.7777,21.4,11.9,"{""type"":""M"",""msg"":""FADE0"",""time"":18.5149,""dist"":0.350091}",2.126381,14.026381,0,30.4,40.3,0.086504,30.4,11.9,0.000692,-0.008586,-0.007894,-0.008486,0.000166123304749672,-0.018836,0.086504,0.0374597727272727,0.0326128529701198,2.025923,0.230028
18.588337,"P09","SO_1.2",100,12,5728.053711,8162.663574,-106.873871,-0.007731,0.296729,27.7779,18.4,28.7,"{""type"":""M"",""msg"":""FADE0"",""time"":18.5809,""dist"":0.356321}",2.327814,20.727814,0,16.2,25.3,0.329649,16.2,18.4,0.000651,-0.008219,-0.007568,-0.007927625,0.000239807497525756,0.291266,0.329649,0.303775375,0.0128277626664658,2.126381,-0.018836
18.485609,"P09","SO_1.2",100,13,5729.276367,8167.438965,-106.964851,-0.009399,0.084168,27.7779,13.2,7.8,"{""type"":""M"",""msg"":""FADE0"",""time"":18.3891,""dist"":0.34886}",2.125334,9.925334,0,39,24.4,0.175808,24.4,7.8,0.001139,-0.009562,-0.008423,-0.009281,0.000395955986009989,0.084168,0.177106,0.150735090909091,0.0296354223826971,2.327814,0.296729
18.492451,"P09","SO_1.2",100,14,5729.169922,8166.654297,-106.698174,-0.008219,0.213117,27.7779,48.1,53.6,"{""type"":""M"",""msg"":""FADE0"",""time"":18.4101,""dist"":0.350064}",2.117358,50.217358,0,51.3,57.2,0.166127,51.3,48.1,0,-0.008219,-0.008219,-0.008219,0,0.166127,0.213117,0.186544590909091,0.0143861801563633,2.125334,0.084168
18.66563,"P09","SO_1.2",100,15,5728.536133,8163.970215,-106.796913,-0.008219,0.380459,27.7778,47.1,53,"{""type"":""M"",""msg"":""FADE0"",""time"":18.6573,""dist"":0.354872}",2.326637,49.426637,0,50.5,56.9,0.325995,50.5,47.1,0,-0.008219,-0.008219,-0.008219,0,0.325995,0.380459,0.350014125,0.0165044203441605,2.117358,0.213117
18.448292,"P09","SO_1.2",100,16,5729.53125,8168.481445,-106.906342,-0.008586,0.029411,27.778,19.5,10.5,"{""type"":""M"",""msg"":""FADE0"",""time"":18.382,""dist"":0.348654}",2.127474,12.627474,0,19,11.9,0.218286,11.9,10.5,0.000325000000000001,-0.008911,-0.008586,-0.00862290909090909,9.94086846311057e-05,0.029411,0.218286,0.129463,0.0590204240548901,2.326637,0.380459
18.581173,"P09","SO_1.2",100,17,5728.471191,8165.362305,-107.129242,-0.008586,-0.091295,27.778,16.6,8.1,"{""type"":""M"",""msg"":""FADE0"",""time"":18.5795,""dist"":0.353732}",2.224926,10.324926,0,19,11.3,0.211954,11.3,8.1,0.000162000000000001,-0.008748,-0.008586,-0.00864234782608696,7.88915300763435e-05,-0.091295,0.211954,0.0663061739130435,0.0941266341051691,2.127474,0.029411
18.383007,"P09","SO_1.2",100,18,5730.168457,8169.333984,-106.619133,-0.008057,0.401173,27.7778,34.1,44,"{""type"":""M"",""msg"":""FADE0"",""time"":18.3758,""dist"":0.349301}",2.121374,36.221374,0,52.7,58.3,0.389142,52.7,34.1,0.000162000000000001,-0.008219,-0.008057,-0.00818218181818182,6.94869884110802e-05,0.389083,0.401173,0.392229363636364,0.00356559339275025,2.224926,-0.091295
18.882481,"P09","SO_1.2",100,19,5726.336914,8158.073242,-107.248276,-0.008219,-0.011504,27.778,57.1,16,"{""type"":""M"",""msg"":""FADE0"",""time"":18.8653,""dist"":0.3609}",2.428458,18.428458,0,1e+06,21.3,0.190174,21.3,16,0,-0.008219,-0.008219,-0.008219,0,-0.011504,0.190174,0.08636976,0.0619481892628025,2.121374,0.401173
18.891003,"P09","SO_1.2",100,20,5726.489258,8158.154297,-106.817253,-0.007039,0.11848,27.7778,8.7,15,"{""type"":""M"",""msg"":""FADE0"",""time"":18.8872,""dist"":0.361127}",2.523411,11.223411,0,29.4,39.6,0.019942,29.4,8.7,0.000855,-0.007894,-0.007039,-0.00718776923076923,0.00028343525647912,0.003718,0.11848,0.0340638076923077,0.0347955312084977,2.428458,-0.011504
18.583246,"P09","SO_1.2",100,21,5727.869629,8163.55127,-107.305687,-0.008911,-0.145536,27.778,12.5,6,"{""type"":""M"",""msg"":""FADE0"",""time"":18.5121,""dist"":0.353717}",2.222341,8.222341,0,15.7,9.5,0.225978,9.5,6,0.000163,-0.009074,-0.008911,-0.00893934782608696,6.31712022246991e-05,-0.145536,0.225978,0.0527122173913043,0.115241765542137,2.523411,0.11848
19.122089,"P09","SO_1.2",100,22,5723.835449,8148.945801,-107.391266,-0.008586,0.302358,27.7781,28.7,18.9,"{""type"":""M"",""msg"":""FADE0"",""time"":19.1183,""dist"":0.370723}",2.838203,21.738203,0,22.9,39.2,0.174254,22.9,18.9,0.000529,-0.008586,-0.008057,-0.00854389655172414,0.000138208265420494,0.174254,0.302358,0.248252206896552,0.0400936015062426,2.222341,-0.145536
19.396538,"P09","SO_1.2",100,23,5722.368652,8144.442383,-107.422455,-0.008219,0.257344,27.7779,38.4,47.2,"{""type"":""M"",""msg"":""FADE0"",""time"":19.3867,""dist"":0.375296}",3.037186,41.437186,0,15.7,23.4,0.155683,15.7,38.4,0.000813,-0.008219,-0.007406,-0.00756854838709677,0.000218140908391751,0.140487,0.257344,0.174515677419355,0.0370237869127287,2.838203,0.302358
19.111067,"P09","SO_1.2",100,24,5725.239258,8153.758789,-107.35923,-0.009237,0.210098,27.7778,15.8,10,"{""type"":""M"",""msg"":""FADE0"",""time"":19.0947,""dist"":0.365332}",2.631598,12.631598,0,24.9,17.7,0.174572,17.7,10,0.000326,-0.009237,-0.008911,-0.00910418518518519,0.000143224954056154,0.174572,0.23321,0.216302703703704,0.0166874988281528,3.037186,0.257344
19.501984,"P09","SO_1.2",100,25,5720.471191,8139.743652,-107.989624,-0.008748,-0.133747,27.7779,16.7,8.6,"{""type"":""M"",""msg"":""FADE0"",""time"":19.465,""dist"":0.379572}",3.135788,11.735788,0,25.7,15.7,0.051418,15.7,8.6,0.000162000000000001,-0.008748,-0.008586,-0.00864675,7.96828390477506e-05,-0.133747,0.051418,-0.02536634375,0.0548052342223655,2.631598,0.210098
18.877844,"P09","SO_1.2",100,26,5726.303711,8157.281738,-107.134438,-0.008748,0.191331,27.7778,22.3,14.3,"{""type"":""M"",""msg"":""FADE0"",""time"":18.7966,""dist"":0.35987}",2.530056,16.830056,0,50.6,56.8,0.148186,50.6,14.3,0.000529,-0.008748,-0.008219,-0.00854946153846154,0.000197640326000385,0.148186,0.193133,0.176144615384615,0.0146133248128601,3.135788,-0.133747
19.285627,"P09","SO_1.2",100,27,5722.887695,8146.499512,-107.564835,-0.008423,0.129937,27.7778,31.5,18,"{""type"":""M"",""msg"":""FADE0"",""time"":19.2627,""dist"":0.37279}",2.92934,20.92934,0,38.6,24.1,0.143459,24.1,18,0,-0.008423,-0.008423,-0.008423,0,0.129937,0.145528,0.1414062,0.00415976294417412,2.530056,0.191331
19.220892,"P09","SO_1.2",100,28,5723.930664,8149.876465,-107.460075,-0.008748,0.114256,27.7777,20.9,12.8,"{""type"":""M"",""msg"":""FADE0"",""time"":19.2175,""dist"":0.369803}",2.831829,15.631829,0,22.1,14.7,0.133508,14.7,12.8,0.000488000000000001,-0.008911,-0.008423,-0.00855196551724138,0.00018116576520623,0.114256,0.137145,0.130359448275862,0.00619875897479376,2.92934,0.129937
19.07305,"P09","SO_1.2",100,29,5726.004883,8156.532715,-107.120346,-0.008057,0.127136,27.7778,37.2,45.1,"{""type"":""M"",""msg"":""FADE0"",""time"":19.0541,""dist"":0.362393}",2.62584,39.82584,0,41,49.4,0.141862,41,37.2,0,-0.008057,-0.008057,-0.008057,0,0.11906,0.141862,0.12594837037037,0.00682243940778769,2.831829,0.114256
