"t","id","drive","speed.kmh","occ_nr","x","y","yaw","steer","off","speed","leftTLC","rightTLC","report","OT","OTTLC","true.TLC","FADE1.leftTLC","FADE1.rightTLC","FADE1.off","FADE1.TLC.min","FADE0.TLC.min","steer.ampl","steer.min","steer.max","steer.avg","steer.sd","offset.min","offset.max","offset.avg","offset.sd"
72.563873,"P27","Occ_MO_1.2",100,20,4712.561035,7156.349121,-163.758499,-0.009237,0.075913,27.7779,18.8,10.8,"{""type"":""M"",""msg"":""FADE0"",""time"":72.5092,""dist"":1.84726}",2.927002,13.727002,0,7.7,5.1,0.238498,5.1,10.8,0.009562,-0.01359,-0.004028,-0.00810006666666667,0.00224589349293532,0.075913,0.238498,0.153986666666667,0.0501039171834542
76.80143,"P27","Occ_MO_1.2",100,21,4598.500977,7127.21582,-167.599106,-0.004028,0.354855,27.7777,3.5,6.8,"{""type"":""M"",""msg"":""FADE0"",""time"":76.785,""dist"":1.96606}",3.73468,7.23468,0,22.1,11.5,0.055404,11.5,3.5,0.006551,-0.010417,-0.003866,-0.00698902631578947,0.00205124430907315,0.031862,0.354855,0.121977368421053,0.0993144126054114
80.852112,"P27","Occ_MO_1.2",100,22,4487.742188,7107.378906,-172.101105,-0.005208,0.969866,27.7777,1.5,6.6,"{""type"":""M"",""msg"":""FADE0"",""time"":80.812,""dist"":2.07796}",3.544922,5.044922,0,8.4,6.3,0.4765,6.3,1.5,0.011068,-0.015788,-0.00472,-0.00905694444444444,0.00262214599075364,0.4765,0.969866,0.735825611111111,0.139863581785207
82.568138,"P27","Occ_MO_1.2",100,23,4440.381836,7101.915527,-174.897018,-0.010091,0.863382,27.7783,16.1,9.6,"{""type"":""M"",""msg"":""FADE0"",""time"":82.5554,""dist"":2.1264}",1.21088400000001,10.810884,0,5.6,4.3,1.050723,4.3,9.6,0.018034,-0.024585,-0.006551,-0.0144326153846154,0.00563696622807076,0.863382,1.057383,0.993967307692308,0.068416561770993
85.797783,"P27","Occ_MO_1.2",100,24,4350.809082,7096.652832,-178.272797,-0.007568,0.091707,27.7779,9.8,14.4,"{""type"":""M"",""msg"":""FADE0"",""time"":85.7844,""dist"":2.21612}",2.72406799999999,12.524068,0,8.5,5.5,0.711874,5.5,9.8,0.008057,-0.012614,-0.004557,-0.00790114285714286,0.0023850152839682,0.091707,0.711874,0.346116,0.19198785485102
90.040062,"P27","Occ_MO_1.2",100,25,4232.972168,7097.683105,177.078644,-0.010905,0.336703,27.7779,17.1,12.9,"{""type"":""M"",""msg"":""FADE0"",""time"":89.9429,""dist"":2.33167}",3.733917,16.633917,0,18.7,12.3,0.062979,12.3,12.9,0.006917,-0.012451,-0.005534,-0.00901286842105263,0.00194805548468421,0.054501,0.336703,0.148236263157895,0.0898095873184331
93.776878,"P27","Occ_MO_1.2",100,26,4129.611816,7107.21582,172.254181,-0.009237,0.417009,27.7778,18.8,12.1,"{""type"":""M"",""msg"":""FADE0"",""time"":93.6842,""dist"":2.43562}",3.23371899999999,15.333719,0,7.9,16.1,0.402617,7.9,12.1,0.007731,-0.014282,-0.006551,-0.0104400606060606,0.00255247225669783,0.402617,0.514563,0.474346636363636,0.0330957564517513
99.032143,"P27","Occ_MO_1.2",100,27,3986.25415,7134.591309,165.915787,-0.011597,-0.958288,27.7779,4.4,0.6,"{""type"":""M"",""msg"":""FADE0"",""time"":98.9863,""dist"":2.58295}",4.749802,5.349802,0,9.7,6.2,0.342504,6.2,0.6,0.007731,-0.013265,-0.005534,-0.00978422916666667,0.00219040885369952,-0.958288,0.342504,-0.182052083333333,0.380770033616195
100.044472,"P27","Occ_MO_1.2",100,28,3958.977051,7141.456543,166.474701,-0.004557,-1.199668,27.7775,6.9,-0.708672,"{""type"":""M"",""msg"":""FADE0"",""time"":99.9784,""dist"":2.61051}",0.506157000000002,-0.202514999999998,0,3.7,-0.202515,-1.196539,-0.202515,-0.708672,0.023529,-0.004557,0.018972,0.0100861666666667,0.00929962036680351,-1.236049,-1.196539,-1.21851166666667,0.0169942188248435
102.068726,"P27","Occ_MO_1.2",100,29,3904.5979,7155.800293,163.67424,-0.014282,-0.844574,27.7777,5.6,1.9,"{""type"":""M"",""msg"":""FADE0"",""time"":101.982,""dist"":2.66619}",1.517456,3.417456,0,13.8,7.8,-1.043995,7.8,1.9,0.008219,-0.016642,-0.008423,-0.0123925625,0.00300947217894323,-1.043995,-0.840017,-0.9020248125,0.0678850852182998
106.518166,"P27","Occ_MO_1.2",100,30,3787.397949,7195.04541,158.911819,-0.013428,-1.046182,27.7776,4.9,0.5,"{""type"":""M"",""msg"":""FADE0"",""time"":106.517,""dist"":2.79219}",3.94171899999999,4.44171899999999,0,6.1,8,-0.886215,6.1,0.5,0.01294,-0.013428,-0.000488,-0.00882975,0.00271778765373037,-1.046182,-0.852312,-0.8972866,0.0525625710601306
108.735054,"P27","Occ_MO_1.2",100,31,3730.202393,7217.912598,157.392746,-0.012248,-1.076818,27.7773,7.8,2,"{""type"":""M"",""msg"":""FADE0"",""time"":108.675,""dist"":2.85217}",1.71311900000001,3.71311900000001,0,7.1,-0.100922,-1.159741,-0.100922,2,0.013793,-0.012939,0.000854,-0.00450977777777778,0.00489953243334091,-1.232405,-1.076818,-1.17589377777778,0.0499270281552818
111.062775,"P27","Occ_MO_1.2",100,32,3670.933838,7243.797363,155.255905,-0.010417,-0.597614,27.7774,14.3,8.9,"{""type"":""M"",""msg"":""FADE0"",""time"":111.023,""dist"":2.9174}",1.822205,10.722205,0,10.9,14.4,-1.021506,10.9,8.9,0.012085,-0.014445,-0.00236,-0.0069131052631579,0.00396022475364912,-1.021506,-0.597614,-0.835701315789474,0.141676940057714
116.510094,"P27","Occ_MO_1.2",100,33,3537.16748,7314.469727,148.947479,-0.010417,-0.437557,27.7775,9.2,4.1,"{""type"":""M"",""msg"":""FADE0"",""time"":116.424,""dist"":3.06748}",4.944222,9.044222,0,6.8,3.7,-0.504651,3.7,4.1,0.010742,-0.014608,-0.003866,-0.0091398,0.00229725868577915,-0.504651,-0.33372,-0.38941104,0.0502698805741285
121.161705,"P27","Occ_MO_1.2",100,34,3429.262207,7385.553223,144.238739,-0.008219,-1.030406,27.7776,20,2.3,"{""type"":""M"",""msg"":""FADE0"",""time"":121.1,""dist"":3.19741}",4.147285,6.447285,0,6.8,2.9,-0.52841,2.9,2.3,0.007894,-0.012085,-0.004191,-0.00802861904761905,0.00160183994743211,-1.030406,-0.52841,-0.83316630952381,0.149796622286236
124.501587,"P27","Occ_MO_1.2",100,35,3355.102051,7441.326172,141.364487,-0.008748,-0.246151,27.7775,7.4,12.7,"{""type"":""M"",""msg"":""FADE0"",""time"":124.424,""dist"":3.28977}",2.83532,10.23532,0,6.6,8.5,-1.055547,6.6,7.4,0.010091,-0.011922,-0.001831,-0.00677141379310345,0.00350742602525842,-1.055547,-0.246151,-0.724426896551724,0.270547173290715
129.659454,"P27","Occ_MO_1.2",100,36,3248.279297,7536.775391,135.391479,-0.006877,1.033661,27.7775,0.5,5.3,"{""type"":""M"",""msg"":""FADE0"",""time"":129.655,""dist"":3.43511}",4.653068,5.153068,0,10.8,7.3,-0.090581,7.3,0.5,0.008585,-0.014282,-0.005697,-0.00905051063829787,0.00211870596142346,-0.090581,1.033661,0.380993,0.320496962153479
131.680511,"P27","Occ_MO_1.2",100,37,3209.925537,7577.762695,131.068695,-0.006063,0.716348,27.7808,12.6,16.4,"{""type"":""M"",""msg"":""FADE0"",""time"":131.606,""dist"":3.48931}",1.51660100000001,14.116601,0,-0.303818,4.1,1.248317,-0.303818,12.6,0.035304,-0.039861,-0.004557,-0.018784875,0.0129182457987401,0.716348,1.290346,1.074635875,0.198884960775444
134.107574,"P27","Occ_MO_1.2",100,38,3166.634766,7629.467773,128.560898,-0.008423,-0.248179,27.7779,16.7,4.9,"{""type"":""M"",""msg"":""FADE0"",""time"":134.041,""dist"":3.55698}",1.92248499999999,6.822485,0,11.6,15.3,0.47976,11.6,4.9,0.012411,-0.013428,-0.001017,-0.00867105,0.00312946545755022,-0.248179,0.47976,0.11282815,0.226984120283956
137.955185,"P27","Occ_MO_1.2",100,39,3102.603516,7715.056152,124.739746,-0.010417,-1.021576,27.7775,7.7,0.9,"{""type"":""M"",""msg"":""FADE0"",""time"":137.907,""dist"":3.66439}",3.340439,4.240439,0,40.2,5.9,-0.423427,5.9,0.9,0.007242,-0.011108,-0.003866,-0.0082195,0.00187255685271948,-1.021576,-0.423427,-0.757302529411765,0.171548048042071
140.283554,"P27","Occ_MO_1.2",100,40,3066.021729,7768.416016,124.024666,-0.009399,-0.354928,27.7776,5.2,13.7,"{""type"":""M"",""msg"":""FADE0"",""time"":140.216,""dist"":3.72855}",1.82385200000002,0.202850000000012,0.202850000000012,5.4,0.3,-1.109362,0.3,5.2,0.016408,-0.010742,0.005666,-0.000716368421052632,0.00592833939846495,-1.125413,-0.354928,-0.85965747368421,0.262786203522595
142.81015,"P27","Occ_MO_1.2",100,41,3028.754395,7827.890137,119.92305,-0.011759,0.51451,27.7779,10.1,7.1,"{""type"":""M"",""msg"":""FADE0"",""time"":142.788,""dist"":3.80001}",2.02156099999999,9.12156099999999,0,8.7,6.7,-0.013452,6.7,7.1,0.009766,-0.017985,-0.008219,-0.0136601904761905,0.00278011569217987,-0.013452,0.515009,0.351553619047619,0.168112906917487
147.752365,"P27","Occ_MO_1.2",100,42,2965.875244,7949.922363,114.751556,-0.007731,-0.12633,27.7778,32.3,37.7,"{""type"":""M"",""msg"":""FADE0"",""time"":147.728,""dist"":3.93729}",4.439392,36.739392,0,10.6,7.1,0.478894,7.1,32.3,0.005208,-0.010742,-0.005534,-0.0081018,0.00169732616729426,-0.12633,0.478894,0.177143155555556,0.18316394612626
153.510529,"P27","Occ_MO_1.2",100,43,2906.023682,8098.22998,109.034119,-0.008423,-0.703234,27.7777,22,4.7,"{""type"":""M"",""msg"":""FADE0"",""time"":153.492,""dist"":4.09745}",5.252961,9.952961,0,8.4,4.6,-0.190623,4.6,4.7,0.006714,-0.011271,-0.004557,-0.00797375471698113,0.00170684743026953,-0.703234,-0.190623,-0.450869943396226,0.142160438269369
158.882446,"P27","Occ_MO_1.2",100,44,2863.256592,8241.1875,104.115196,-0.010091,-0.558923,27.7777,16.5,9.3,"{""type"":""M"",""msg"":""FADE0"",""time"":158.875,""dist"":4.24701}",4.86619499999998,14.166195,0,14.6,18.4,-0.757781,14.6,9.3,0.005534,-0.010091,-0.004557,-0.0074743125,0.00147271078982899,-0.823071,-0.558923,-0.748062270833333,0.077929830830196
15.542441,"P28","Occ_MO_1.2",100,1,5750.647461,8243.836914,-103.098434,-0.006877,0.675611,27.7341,2.5,8.2,"{""type"":""M"",""msg"":""FADE0"",""time"":15.4722,""dist"":0.270311}",2.43012,4.93012,0,7.7,13.8,0.071942,7.7,2.5,0.001343,-0.007894,-0.006551,-0.00725756,0.000466776452562323,0.071942,0.675611,0.34267956,0.183536915088418
17.767206,"P28","Occ_MO_1.2",100,2,5735.247559,8184.004883,-105.974747,-0.009237,1.154086,27.7773,-0.505348,17.2,"{""type"":""M"",""msg"":""FADE0"",""time"":17.7244,""dist"":0.332862}",1.718614,1.213266,1.213266,15.7,12.9,0.856528,12.9,-0.505348,0.004028,-0.013265,-0.009237,-0.0113140555555556,0.00127943624865762,0.856528,1.154086,1.05130655555556,0.0942079755036522
19.189505,"P28","Occ_MO_1.2",100,3,5723.759277,8146.194336,-108.08876,-0.011597,1.042641,27.7778,9.1,6.4,"{""type"":""M"",""msg"":""FADE0"",""time"":19.1787,""dist"":0.37327}",0.917111000000002,7.317111,0,-1.010536,6.9,1.170471,-1.010536,6.4,0.00236,-0.013957,-0.011597,-0.0133832,0.000919645922201704,1.042641,1.170471,1.1259152,0.0451252103074201
20.802469,"P28","Occ_MO_1.2",100,4,5709.141113,8103.82959,-109.967934,-0.007568,0.442898,27.7783,43,8.3,"{""type"":""M"",""msg"":""FADE0"",""time"":20.7168,""dist"":0.416007}",1.109489,9.409489,0,9.1,6.2,0.886091,6.2,8.3,0.003174,-0.010742,-0.007568,-0.00885333333333333,0.00113138180464368,0.442898,0.886091,0.6701305,0.146191845553897
23.938866,"P28","Occ_MO_1.2",100,5,5677.785156,8022.522949,-112.147835,-0.004883,-0.214176,27.7776,7.2,10.6,"{""type"":""M"",""msg"":""FADE0"",""time"":23.8371,""dist"":0.502708}",2.628233,9.828233,0,25.7,29.8,0.238151,25.7,7.2,0.002523,-0.006877,-0.004354,-0.00507133333333333,0.000609229526028257,-0.223052,0.238151,-0.0882591851851852,0.145931052998967
26.971409,"P28","Occ_MO_1.2",100,6,5644.692871,7945.037109,-114.18882,-0.004883,0.678824,27.7777,1.5,5.2,"{""type"":""M"",""msg"":""FADE0"",""time"":26.9505,""dist"":0.589218}",2.628719,4.128719,0,6.3,9.6,-0.18026,6.3,1.5,0.00118,-0.0059,-0.00472,-0.00533496296296296,0.000466020838216942,-0.18026,0.678824,0.171247259259259,0.265252164805723
28.592707,"P28","Occ_MO_1.2",100,7,5625.555664,7904.260254,-116.575691,-0.013102,1.370718,27.7772,-0.812331,8.9,"{""type"":""M"",""msg"":""FADE0"",""time"":28.5723,""dist"":0.634281}",1.116572,0.304241000000001,0.304241000000001,0.7,12.9,0.962897,0.7,-0.812331,0.002685,-0.015299,-0.012614,-0.01444475,0.00103989598474603,0.962897,1.370718,1.20308208333333,0.135437263397592
30.306009,"P28","Occ_MO_1.2",100,8,5603.197754,7862.240723,-119.885361,-0.016113,1.084122,27.7772,5.5,3.8,"{""type"":""M"",""msg"":""FADE0"",""time"":30.2349,""dist"":0.680477}",1.208435,5.008435,0,-1.317198,6.1,1.423637,-1.317198,3.8,0.001709,-0.017822,-0.016113,-0.0175466923076923,0.000538003157459041,1.084122,1.424843,1.314978,0.11570415019494
32.124664,"P28","Occ_MO_1.2",100,9,5577.241211,7818.883301,-121.364349,-0.000854,-0.147289,27.7789,7,9.2,"{""type"":""M"",""msg"":""FADE0"",""time"":32.0288,""dist"":0.730324}",1.311859,8.311859,0,7.4,4.2,0.725439,4.2,7,0.008057,-0.008911,-0.000854,-0.00352264285714286,0.00289668507109401,-0.147289,0.725439,0.251978428571429,0.285390006327027
33.842255,"P28","Occ_MO_1.2",100,10,5552.282227,7778.205078,-121.868553,-0.004557,-0.300386,27.7776,5.7,8.6,"{""type"":""M"",""msg"":""FADE0"",""time"":33.809,""dist"":0.779788}",1.212448,6.912448,0,5.5,7.4,-0.313192,5.5,5.7,0.005045,-0.004557,0.000488,-0.00276061538461538,0.00163436157456368,-0.365734,-0.300386,-0.342916461538462,0.0216534190280095
35.958527,"P28","Occ_MO_1.2",100,11,5520.453613,7728.767578,-124.204895,-0.012451,0.259333,27.7771,11.2,7.9,"{""type"":""M"",""msg"":""FADE0"",""time"":35.9191,""dist"":0.838418}",1.611023,9.511023,0,4.8,7.9,-0.178336,4.8,7.9,0.007568,-0.012451,-0.004883,-0.0102585882352941,0.00226945315711802,-0.178336,0.259333,0.0637618235294118,0.142587687931074
38.387535,"P28","Occ_MO_1.2",100,12,5481.064941,7673.970703,-127.156967,-0.008219,0.297974,27.7779,12.4,17.9,"{""type"":""M"",""msg"":""FADE0"",""time"":38.3456,""dist"":0.905841}",1.924309,14.324309,0,13.8,9.4,0.309052,9.4,12.4,0.002889,-0.011108,-0.008219,-0.00943595,0.000877931269039834,0.297974,0.323349,0.31383625,0.00811923384300319
41.114574,"P28","Occ_MO_1.2",100,13,5433.713379,7614.829102,-130.397675,-0.009074,0.169886,27.778,26.2,57.3,"{""type"":""M"",""msg"":""FADE0"",""time"":41.0495,""dist"":0.980972}",2.22295,28.42295,0,17,24.6,0.29402,17,26.2,0.001994,-0.010905,-0.008911,-0.0099425652173913,0.000681107375468065,0.169886,0.294592,0.256488913043478,0.0414875074153359
44.147499,"P28","Occ_MO_1.2",100,14,5377.369629,7552.177246,-133.730591,-0.009562,0.086892,27.7775,35.4,29.4,"{""type"":""M"",""msg"":""FADE0"",""time"":44.0807,""dist"":1.0652}",2.529903,31.929903,0,19.5,30.2,0.12359,19.5,29.4,0.001831,-0.009562,-0.007731,-0.00892511538461538,0.000756539824565664,0.075307,0.12359,0.0853932307692308,0.01232960265153
47.275108,"P28","Occ_MO_1.2",100,15,5315.453125,7491.218262,-137.336212,-0.010417,0.342452,27.7777,19.8,15.1,"{""type"":""M"",""msg"":""FADE0"",""time"":47.2556,""dist"":1.15341}",2.621151,17.721151,0,15.3,51.7,0.096373,15.3,15.1,0.001343,-0.010417,-0.009074,-0.00943577777777778,0.000426428128431918,0.096373,0.342452,0.203663111111111,0.0800806268958082
50.410172,"P28","Occ_MO_1.2",100,16,5249.402344,7434.452148,-141.27829,-0.009237,0.356962,27.778,23.4,16.3,"{""type"":""M"",""msg"":""FADE0"",""time"":50.3277,""dist"":1.23878}",2.63063500000001,18.930635,0,13.4,9.8,0.388962,9.8,16.3,0.00236,-0.011597,-0.009237,-0.0101485185185185,0.000929993439611698,0.356962,0.419679,0.397541481481481,0.0194933024027985
53.840752,"P28","Occ_MO_1.2",100,17,5173.095703,7377.355957,-145.200928,-0.009562,0.082683,27.7779,14.2,8.4,"{""type"":""M"",""msg"":""FADE0"",""time"":53.7949,""dist"":1.33512}",2.925415,11.325415,0,16,10.7,0.335297,10.7,8.4,0.001017,-0.009928,-0.008911,-0.0092745,0.000331815045074708,0.082683,0.335297,0.220287133333333,0.0772486620581529
57.075565,"P28","Occ_MO_1.2",100,18,5097.892578,7328.149902,-148.395233,-0.008423,-0.191826,27.7778,34.2,19.6,"{""type"":""M"",""msg"":""FADE0"",""time"":57.0726,""dist"":1.42619}",2.727916,22.327916,0,17.4,9.4,0.016583,9.4,19.6,0.002197,-0.008911,-0.006714,-0.00768617857142857,0.00063003991958014,-0.191826,0.016583,-0.124289142857143,0.0656146017972819
61.214935,"P28","Occ_MO_1.2",100,19,4997.992676,7271.193848,-152.173279,-0.007039,0.08455,27.778,7.3,13.2,"{""type"":""M"",""msg"":""FADE0"",""time"":61.183,""dist"":1.5404}",3.634071,10.934071,0,32.8,18.4,-0.198489,18.4,7.3,0.001546,-0.008423,-0.006877,-0.00718335135135135,0.000429244181751562,-0.206913,0.08455,-0.128917567567568,0.0899767736259816
65.051178,"P28","Occ_MO_1.2",100,20,4902.139648,7224.609863,-155.921631,-0.006877,0.805197,27.778,2.6,9.5,"{""type"":""M"",""msg"":""FADE0"",""time"":65.0275,""dist"":1.64722}",3.33371,5.93371,0,16.1,11.9,0.193333,11.9,2.6,0.003377,-0.010254,-0.006877,-0.00782926470588235,0.00084340077495899,0.193333,0.805197,0.482393588235294,0.1780043268698
67.879662,"P28","Occ_MO_1.2",100,21,4829.366699,7194.986328,-160.046432,-0.010254,0.687675,27.7782,9.1,5.8,"{""type"":""M"",""msg"":""FADE0"",""time"":67.7947,""dist"":1.72411}",2.321511,8.121511,0,11.8,9.3,0.932884,9.3,5.8,0.00472,-0.014974,-0.010254,-0.0127055416666667,0.00142694382995288,0.687675,1.035615,0.933978875,0.104906258158047
71.317085,"P28","Occ_MO_1.2",100,22,4738.663086,7165.10791,-163.532318,-0.007243,-0.741979,27.7777,28.6,1.7,"{""type"":""M"",""msg"":""FADE0"",""time"":71.266,""dist"":1.82057}",2.930237,4.63023700000001,0,10.4,5.8,0.479665,5.8,1.7,0.001668,-0.008911,-0.007243,-0.00793743333333333,0.000507147035968814,-0.741979,0.479665,-0.135709666666667,0.367573016231243
74.350212,"P28","Occ_MO_1.2",100,23,4657.584961,7142.111328,-164.942047,-0.004557,-0.710345,27.7776,5.3,7.9,"{""type"":""M"",""msg"":""FADE0"",""time"":74.3122,""dist"":1.90521}",2.524216,7.824216,0,7.4,9.2,-0.942698,7.4,5.3,0.00472,-0.004883,-0.000163,-0.00318476923076923,0.00180248100811503,-1.075606,-0.710345,-0.969238807692308,0.107995140656983
77.483025,"P28","Occ_MO_1.2",100,24,4573.083496,7121.249512,-167.531403,-0.006226,1.154609,27.778,0,3.5,"{""type"":""M"",""msg"":""FADE0"",""time"":77.3876,""dist"":1.99066}",2.627259,2.627259,2.627259,4.4,7.1,-0.480946,4.4,0,0.003499,-0.008219,-0.00472,-0.0069127037037037,0.00101800728480146,-0.480946,1.154609,0.301035814814815,0.497437395354124
79.097786,"P28","Occ_MO_1.2",100,25,4529.084473,7112.507812,-170.776169,-0.016968,-1.772344,27.7761,-1.614761,6.8,"{""type"":""M"",""msg"":""FADE0"",""time"":79.0607,""dist"":2.03715}",1.11042,-0.504340999999995,0,-0.504341,11.9,1.536246,-0.504341,-1.614761,0.007333,-0.022632,-0.015299,-0.0198506666666667,0.00234184637076014,-1.860497,1.848437,-0.0514817500000001,1.83389624411277
79.907867,"P28","Occ_MO_1.2",100,26,4506.82959,7109.141602,-172.354401,-0.018799,1.868796,27.7773,-2.424842,5.1,"{""type"":""M"",""msg"":""FADE0"",""time"":79.8864,""dist"":2.06009}",0.303421,-2.121421,0,-2.121421,6.1,-1.809813,-2.121421,-2.424842,0.001831,-0.018799,-0.016968,-0.01834125,0.0009155,-1.852828,1.868796,-0.90563025,1.8497012818547
81.629166,"P28","Occ_MO_1.2",100,27,4459.289062,7103.94043,-174.912277,-0.007568,0.847472,27.7796,23.7,8.2,"{""type"":""M"",""msg"":""FADE0"",""time"":81.5376,""dist"":2.10597}",1.21543199999999,9.41543199999999,0,-2.930709,4.8,1.647393,-2.930709,8.2,0.008545,-0.016113,-0.007568,-0.0106763846153846,0.00317742782604792,0.847472,1.647393,1.25608438461538,0.26345102952843
83.955666,"P28","Occ_MO_1.2",100,28,4394.822754,7099.161621,-176.598526,-0.005046,-0.188205,27.7779,7.9,10.6,"{""type"":""M"",""msg"":""FADE0"",""time"":83.8822,""dist"":2.17112}",1.819672,9.719672,0,13,15.9,0.529258,13,7.9,0.000854,-0.0059,-0.005046,-0.00546752631578947,0.000202733642557325,-0.188205,0.529258,0.111854105263158,0.227071165890758
86.176254,"P28","Occ_MO_1.2",100,29,4333.192871,7096.236816,-178.053207,-0.005371,0.039283,27.7777,3.6,6.5,"{""type"":""M"",""msg"":""FADE0"",""time"":86.1444,""dist"":2.23398}",1.714973,5.314973,0,6.7,9.4,-0.248568,6.7,3.6,0.000651,-0.005534,-0.004883,-0.00520838888888889,0.000284607911693777,-0.253922,0.039283,-0.163490166666667,0.0961357064223462
88.811493,"P28","Occ_MO_1.2",100,30,4259.984375,7095.439941,179.105637,-0.007894,1.370904,27.778,-0.407868,4,"{""type"":""M"",""msg"":""FADE0"",""time"":88.7489,""dist"":2.30635}",2.12996699999999,1.722099,1.722099,3.3,7.9,0.266413,3.3,-0.407868,0.002523,-0.010417,-0.007894,-0.00939577272727273,0.000826449026562736,0.266413,1.370904,0.811213818181818,0.339541154910373
90.123474,"P28","Occ_MO_1.2",100,31,4223.551758,7096.592773,176.714691,-0.016805,-1.772712,27.7762,-1.719849,7.8,"{""type"":""M"",""msg"":""FADE0"",""time"":90.0997,""dist"":2.34388}",0.806785000000005,-0.913063999999995,0,-0.913064,10.1,1.670495,-0.913064,-1.719849,0.002685,-0.019002,-0.016317,-0.0181116666666667,0.00109537938633151,-1.848787,1.865693,0.181381,1.88829778333139
91.536507,"P28","Occ_MO_1.2",100,32,4184.421387,7099.736328,173.734467,-0.019653,1.804004,27.7772,-3.132882,4.5,"{""type"":""M"",""msg"":""FADE0"",""time"":91.4661,""dist"":2.38184}",0.910660000000007,-2.22222199999999,0,-2.222222,6.4,-1.729676,-2.222222,-3.132882,0.001342,-0.019653,-0.018311,-0.0185631,0.000497320922543985,-1.862448,1.848961,-1.0571785,1.52045188898398
93.050858,"P28","Occ_MO_1.2",100,33,4142.72168,7105.341797,171.231522,-0.006714,0.61131,27.7799,12.4,4.5,"{""type"":""M"",""msg"":""FADE0"",""time"":93.0088,""dist"":2.42471}",1.010346,5.510346,0,-3.636887,3.9,1.487041,-3.636887,4.5,0.009765,-0.016479,-0.006714,-0.0106606363636364,0.00298262747498669,0.61131,1.487041,1.055843,0.292274481171723
94.361305,"P28","Occ_MO_1.2",100,34,4106.76123,7111.069824,170.94075,0.004323,-0.271173,27.7785,4.6,6.3,"{""type"":""M"",""msg"":""FADE0"",""time"":94.2671,""dist"":2.45968}",0.804725000000005,5.404725,0,9.8,12.1,0.190134,9.8,4.6,0.00652,-0.002197,0.004323,0.000952777777777778,0.00211725115289718,-0.271173,0.190134,-0.0658327777777778,0.159650138763468
96.589706,"P28","Occ_MO_1.2",100,35,4045.614502,7120.807129,170.446869,-0.004191,0.317392,27.7776,2.2,5,"{""type"":""M"",""msg"":""FADE0"",""time"":96.5621,""dist"":2.52345}",1.72126700000001,3.92126700000001,0,3.9,5.6,-0.340869,3.9,2.2,0.007375,-0.00472,0.002655,-0.00320027777777778,0.00219477161629916,-0.340869,0.317392,-0.0775153333333333,0.214051710903203
98.409134,"P28","Occ_MO_1.2",100,36,3995.935547,7130.135742,167.584122,-0.017131,1.253551,27.7763,-0.402779,6.3,"{""type"":""M"",""msg"":""FADE0"",""time"":98.3859,""dist"":2.57412}",1.31240899999999,0.909629999999993,0.909629999999993,1.6,22.5,0.649372,1.6,-0.402779,0.006551,-0.017293,-0.010742,-0.0155932142857143,0.00227274365465624,0.649372,1.253551,1.00723521428571,0.199828255158573
99.823166,"P28","Occ_MO_1.2",100,37,3957.796631,7139.551758,164.612137,-0.010579,0.899715,27.7788,7.8,5,"{""type"":""M"",""msg"":""FADE0"",""time"":99.7606,""dist"":2.61232}",0.908828999999997,5.908829,0,-0.907982,4.3,1.26734,-0.907982,5,0.011408,-0.021987,-0.010579,-0.0164387,0.0037543687751738,0.899715,1.26734,1.114217,0.126971049504295
101.93914,"P28","Occ_MO_1.2",100,38,3901.326416,7155.922852,163.343674,-0.004028,-0.051466,27.7784,7.7,10.8,"{""type"":""M"",""msg"":""FADE0"",""time"":101.919,""dist"":2.67228}",1.611313,9.311313,0,34.5,6.6,0.593476,6.6,7.7,0.005209,-0.006877,-0.001668,-0.00329111764705882,0.00129131463450784,-0.051466,0.593476,0.209412705882353,0.206794636467488
104.06356,"P28","Occ_MO_1.2",100,39,3844.967041,7173.468262,162.000565,-0.005697,0.046808,27.7777,5.4,9.4,"{""type"":""M"",""msg"":""FADE0"",""time"":104.051,""dist"":2.73154}",1.618011,7.018011,0,8.5,12.1,-0.102779,8.5,5.4,0.000977,-0.005697,-0.00472,-0.00498817647058824,0.000354551518698996,-0.111952,0.046808,-0.0656520588235294,0.0518990668792207
105.981392,"P28","Occ_MO_1.2",100,40,3794.53833,7190.681152,160.034882,-0.011597,0.556872,27.7776,12.7,9.6,"{""type"":""M"",""msg"":""FADE0"",""time"":105.979,""dist"":2.78511}",1.41256,11.01256,0,33.5,26.6,0.182751,26.6,9.6,0.003378,-0.011597,-0.008219,-0.00925286666666667,0.00103875164546314,0.182751,0.556872,0.376529133333333,0.120056225617635
108.101234,"P28","Occ_MO_1.2",100,41,3739.700684,7212.161133,157.091095,-0.009928,0.5572,27.778,11.5,7.5,"{""type"":""M"",""msg"":""FADE0"",""time"":108.088,""dist"":2.8437}",1.615165,9.115165,0,11.7,8.7,0.639571,8.7,7.5,0.002523,-0.012451,-0.009928,-0.0112136470588235,0.000796768390215789,0.5572,0.668193,0.636001352941176,0.0341125751262294
110.624092,"P28","Occ_MO_1.2",100,42,3675.687744,7240.724609,155.04863,-0.00472,0.162396,27.778,6.1,9.7,"{""type"":""M"",""msg"":""FADE0"",""time"":110.548,""dist"":2.91207}",2.01953900000001,8.11953900000001,0,11.6,7.1,0.450846,7.1,6.1,0.004842,-0.009562,-0.00472,-0.00570238095238095,0.00141696776520112,0.160875,0.450846,0.260779428571429,0.0969690920394594
